appid,review_count,avg_playtime_hours,median_playtime_hours,recommended_rate,release_year,game_name
778860,15,0.4477777777777777,0.2166666666666666,0.6666666666666666,2018,Animals Memory: Insect
779450,9,0.724074074074074,0.45,0.5555555555555556,2019,Overlanders
780210,46,18.60217391304348,12.583333333333332,0.9565217391304348,2018,Freeways
781760,13,1.1846153846153844,0.3333333333333333,0.5384615384615384,2018,Trivia Vault: Health Trivia Deluxe
782100,7,1.7404761904761905,0.2333333333333333,0.42857142857142855,2018,#CuteSnake
783310,13,7.903846153846152,1.4833333333333334,0.3076923076923077,2019,Burden
783450,24,5.498611111111111,2.841666666666667,0.3333333333333333,2018,HYPERGUN
783840,68,12.802941176470588,9.95,0.6323529411764706,2019,Lakeview Valley
786580,82,35.105284552845525,15.241666666666667,0.6463414634146342,2018,Gleaner Heights
786630,25,0.7633333333333333,0.6,0.92,2018,MY 1980's DASHBOARD
787710,20,17.574166666666667,3.708333333333333,0.85,2018,Comrades and Barons: Solitaire of Bloody 1919
788490,11,6.542424242424243,1.6666666666666667,0.36363636363636365,2018,StackFortress
789090,43,2.295736434108527,0.6,0.9069767441860465,2019,Rainbow Reactor
789290,11,0.5212121212121212,0.3833333333333333,0.5454545454545454,2018,RPG Merchant
791320,11,2.437878787878788,1.6333333333333333,0.5454545454545454,2018,Zahalia
792970,10,1.7066666666666666,1.05,0.7,2018,Wheelz2
794180,6,4.5055555555555555,3.2333333333333334,0.5,2018,PRO FISHING SIMULATOR
794760,15,4.026666666666666,3.0,0.8,2018,ABYSS CRAWLERS plus
795310,15,3.1466666666666665,1.9833333333333327,0.5333333333333333,2018,Devil in the Details - Uncensored
796940,86,6.215697674418604,5.766666666666667,0.8953488372093024,2018,Red Embrace
798590,56,1.3211309523809525,1.0833333333333335,0.44642857142857145,2018,Elven Love
799260,14,1.244047619047619,0.8083333333333333,0.7857142857142857,2018,Godly Corp
800390,25,2.3,0.8833333333333333,0.84,2018,Puppet Fever
801210,43,15.403488372093024,7.516666666666667,0.5813953488372093,2019,Spellsword Cards: Demontide
802890,59,61.91073446327683,53.43333333333333,0.9322033898305084,2018,Muv-Luv Alternative
804000,35,2.4985714285714287,1.5166666666666666,0.7714285714285715,2018,Expendable
805870,33,1.6404040404040403,0.6333333333333333,0.8484848484848485,2018,Do you know de way
805940,46,2.930072463768116,0.7333333333333334,0.7391304347826086,2018,RUSSIA BATTLEGROUNDS
808090,45,4.898518518518519,3.05,0.7111111111111111,2019,"Bury Me, My Love"
809200,5,0.7233333333333334,0.5333333333333333,0.8,2018,TRIGGERED
809890,66,33.56464646464646,27.75,0.6515151515151515,2018,Shining Resonance Refrain
811250,8,5.697916666666667,5.558333333333334,0.375,2018,Content Creator Simulator
812580,9,1.0203703703703704,0.35,0.7777777777777778,2018,Chop It
813540,79,4.0542194092827,2.6333333333333333,0.7848101265822784,2018,Scheming Through The Zombie Apocalypse: The Beginning
813590,12,2.0347222222222223,2.3499999999999996,0.8333333333333334,2018,Solas and the White Winter
814380,38,38.32763157894737,26.40833333333333,0.8421052631578947,2019,Sekiro™: Shadows Die Twice - GOTY Edition
814580,6,1.9416666666666667,0.975,0.6666666666666666,2018,Where Time Stood Still
815860,7,4.585714285714286,3.9166666666666665,0.8571428571428571,2018,Reframed
815950,10,1.8099999999999998,1.075,0.8,2018,Chocolate makes you happy 4
816330,24,2.857638888888889,3.3,0.5416666666666666,2018,The Council of Hanwell
816490,80,3.2737499999999997,2.5416666666666665,0.675,2018,Hidden Paws
816830,11,1.3151515151515152,1.05,0.9090909090909091,2018,Varius
817640,6,5.2,3.5,0.3333333333333333,2018,Adelantado 4 Aztec Skulls
818390,11,1.0651515151515152,1.1833333333333331,0.6363636363636364,2019,The Deer
818440,28,4.830952380952381,3.3083333333333336,0.42857142857142855,2018,Forgotten Places: Lost Circus
818480,8,2.683333333333333,1.6666666666666667,0.5,2018,Eternal Man: Mountain
821320,42,0.9523809523809523,0.5083333333333333,0.8809523809523809,2018,SPAGHET
821370,31,3.036021505376344,1.2166666666666666,0.6774193548387096,2018,MLB Home Run Derby VR
821640,33,4.21060606060606,2.8833333333333333,0.9393939393939394,2018,Floor Kids
821890,55,18.69848484848485,13.533333333333331,0.9090909090909091,2018,Steven Universe: Save the Light
822510,6,1.888888888888889,1.1083333333333334,0.6666666666666666,2018,Struggle For Survival VR : Battle Royale
824830,77,18.36103896103896,15.9,0.4935064935064935,2019,Corpse Party: Blood Drive
826170,5,2.3133333333333335,1.3333333333333333,1.0,2018,Laser Ball
826660,17,4.0627450980392155,1.5833333333333333,0.6470588235294118,2018,Rosette and Words
828740,68,9.415686274509804,9.075,0.7352941176470589,2019,Tales of the Neon Sea
829260,21,1.0309523809523808,0.7333333333333333,0.8095238095238095,2018,Morning Never Comes
830490,10,2.4466666666666663,2.1416666666666666,0.7,2018,Achievement Lurker: You are going to have to work hard for these nuts
834170,6,1.1805555555555556,0.675,0.6666666666666666,2018,Chameleon Video Player
836080,16,0.6989583333333333,0.21666666666666667,0.75,2018,BARRAGE / 铁幕
836110,17,0.8441176470588235,0.7166666666666667,0.5294117647058824,2018,Time Tenshi Paradox: Episode 2
836450,69,7.389855072463768,6.05,0.8985507246376812,2018,Heaven Will Be Mine
836470,6,1.8499999999999999,0.9,0.5,2018,Mage Fort
836870,16,1.7020833333333334,1.7000000000000002,0.1875,2018,Art of Murder - Deadly Secrets
837610,70,41.929761904761904,36.36666666666666,0.6428571428571429,2018,Mary Skelter: Nightmares
837780,8,2.26875,1.475,0.375,2018,Coin-Op Kingdom
839730,6,2.0027777777777778,0.15000000000000002,0.0,2018,Planum
839930,47,1.1776595744680851,0.4833333333333333,0.6170212765957447,2019,My Car
840160,8,190.42291666666665,82.83333333333334,1.0,2019,Tokavuh Stream Control
840430,27,8.487654320987653,3.316666666666667,0.8888888888888888,2019,Planetary Dustoff
841980,15,15.444444444444445,12.216666666666669,0.8,2018,Avalon Legends Solitaire 3
842770,9,3.0055555555555555,2.2,1.0,2018,Deadfall Tropics
844140,16,0.3020833333333333,0.1333333333333333,0.5625,2018,Trivia Vault: Soccer Trivia
844900,6,1.2055555555555555,0.7583333333333333,0.3333333333333333,2018,Director of Football
847310,8,4.266666666666667,4.3583333333333325,0.5,2018,Doomsday on Demand
847490,5,1.0166666666666666,0.8,0.6,2018,Star Speeder
848520,19,7.677192982456141,0.4333333333333333,0.8947368421052632,2018,Super Destronaut DX
849630,6,0.8638888888888889,0.44166666666666665,1.0,2018,Wolf Balls
849680,10,1.3083333333333333,1.0666666666666667,1.0,2018,TimeTekker
850450,64,2.51953125,2.1833333333333336,0.625,2018,Escape First
851350,8,0.6166666666666667,0.21666666666666665,0.375,2018,Let's Play with Nanai!
854160,9,1.0314814814814814,0.5666666666666667,0.0,2018,Dino Dawn
854190,16,0.2708333333333333,0.24166666666666664,0.625,2018,Russian Gangsta In HELL
856270,5,1.0166666666666666,0.5833333333333334,0.8,2019,Draid
856760,6,2.513888888888889,0.1666666666666666,0.3333333333333333,2018,Gachi Gang
857500,40,3.8920833333333333,2.2916666666666665,0.975,2018,BLACK BIRD
860590,5,1.5666666666666667,0.7,0.8,2018,MissileDancer
861230,6,3.4055555555555554,4.1499999999999995,0.6666666666666666,2018,Arevoatl Seven Coins
862150,7,1.9904761904761905,0.15,0.42857142857142855,2018,Prison Test
863490,39,1.1235042735042735,0.6666666666666666,0.5897435897435898,2018,Bighead Runner
863590,77,29.872077922077924,28.716666666666665,0.8571428571428571,2019,Starcom: Nexus
865060,12,5.9305555555555545,4.058333333333334,1.0,2018,Murasaki Tsurugi
868060,35,12.16095238095238,6.083333333333333,0.8857142857142857,2018,Immortal Darkness: Curse of The Pale King
868570,30,1.952222222222222,1.6083333333333334,0.6666666666666666,2018,Prototype Mansion - Used No Cover
868930,10,8.738333333333333,5.258333333333333,0.8,2018,Nobunaga's Shadow
869060,78,6.123290598290598,2.7,0.3333333333333333,2019,Resort Boss: Golf
869840,6,4.019444444444445,4.291666666666666,0.8333333333333334,2018,羽翼的祈愿 - Feather Of Praying
870730,34,13.665196078431373,7.824999999999999,0.8235294117647058,2019,Adapt or Perish
872040,9,1.511111111111111,1.2166666666666666,0.8888888888888888,2019,Hovership Havoc
873970,19,17.32894736842105,3.816666666666667,0.47368421052631576,2018,Virtual Families 2: Our Dream House
874640,5,3.66,3.25,0.2,2018,The Life's Lane
874700,6,1.161111111111111,0.375,0.8333333333333334,2018,The Putinland: Divide & Conquer
877190,6,2.858333333333333,3.25,0.3333333333333333,2018,Flamebound
877550,17,58.522549019607844,5.65,0.7647058823529411,2018,Digital Jigsaw Puzzle
878520,43,12.858527131782948,10.3,0.627906976744186,2018,Sally's Salon: Kiss & Make-Up
880380,85,117.80843137254902,20.8,0.5058823529411764,2018,Franchise Hockey Manager 5
883130,67,122.49676616915423,18.516666666666666,0.8656716417910447,2018,New Star Manager
885320,7,0.8333333333333334,0.65,0.2857142857142857,2018,Cro Magnon
886360,31,41.769892473118276,3.0166666666666666,0.5806451612903226,2018,Casino Mega Collection
887800,54,76.47407407407408,15.458333333333334,0.6111111111111112,2019,Snooker 19
888010,28,2.8523809523809525,2.2750000000000004,0.7857142857142857,2018,Tango: The Adventure Game
888690,11,0.8409090909090909,0.1666666666666666,0.36363636363636365,2018,Guess who ?
889280,41,1.0378048780487805,0.8833333333333333,0.8536585365853658,2019,Marginalia
890220,38,8.467105263157896,0.33333333333333326,0.7105263157894737,2018,Math Fun
891710,5,4.386666666666667,4.016666666666667,0.8,2018,Thanksgiving Day Mosaic
893470,11,4.03939393939394,1.4,1.0,2018,Salary Man Escape
896400,8,2.5479166666666666,1.8083333333333333,0.75,2018,Alien Attack: Pocket Edition
897440,54,16.123148148148147,7.616666666666667,0.6111111111111112,2018,Leviathan ~A Survival RPG~
897820,68,6.408823529411765,2.3333333333333335,0.6911764705882353,2018,Reigns: Game of Thrones
898260,7,1.4523809523809523,0.95,0.8571428571428571,2018,Juliantli
899480,17,1.3147058823529412,0.3666666666666666,0.6470588235294118,2018,Girls Dance
899970,49,4.147619047619047,2.7333333333333334,0.8571428571428571,2018,NEKOPARA Extra
906010,7,0.8095238095238094,0.75,0.42857142857142855,2018,TAL: Arctic 2
906050,35,6.798571428571427,0.5,0.5714285714285714,2018,Hentai Case Opening
906600,30,7.628888888888889,3.283333333333333,0.9,2019,Gunkid 99
910540,7,1.869047619047619,1.3,0.8571428571428571,2019,Moon River
913440,8,160.6604166666667,39.05,0.625,2018,Mahjongg The Ultimate Collection 2
916900,77,1.8227272727272728,1.2,0.8571428571428571,2018,Paperbark
918680,9,1.1222222222222222,0.2666666666666666,0.3333333333333333,2018,Castle of Venia
921570,70,47.888571428571424,26.666666666666664,0.7571428571428571,2019,OCTOPATH TRAVELER™
922400,58,32.045402298850576,4.2,0.9482758620689655,2018,DX-Ball 2: 20th Anniversary Edition
924090,5,0.21999999999999997,0.1166666666666666,0.6,2018,Trip in HELL
924900,19,45.77017543859649,4.183333333333334,0.7894736842105263,2018,One Gun: Cat
927080,6,5.644444444444445,6.6,1.0,2018,Space Fox Kimi
929010,74,21.854954954954955,15.866666666666667,0.40540540540540543,2019,Swag and Sorcery
929570,7,0.34047619047619043,0.1166666666666666,0.7142857142857143,2019,A Familiar Fairytale Dyslexic Text Based Adventure
930620,62,2.199731182795699,0.7583333333333333,0.46774193548387094,2019,Music Killer
932500,84,2.591269841269841,2.341666666666667,0.9642857142857143,2018,Damned Daniel
932940,14,1.5976190476190475,0.20833333333333331,0.7142857142857143,2018,Archery
933450,35,2.1804761904761905,1.7666666666666666,0.6,2018,Wenjia
933660,6,0.18888888888888886,0.17499999999999993,0.5,2018,In Memory
934220,9,1.422222222222222,0.6833333333333333,0.4444444444444444,2018,Buy Low Sell High
936700,15,2.052222222222222,1.7333333333333334,1.0,2018,Ms. Squeaker's Home for the Sick
940650,29,23.74310344827586,20.466666666666665,0.5862068965517241,2019,Our World Is Ended.
944330,76,18.96425438596491,11.45,0.6842105263157895,2018,Hunt and Snare
944590,26,1.2762820512820512,0.9916666666666667,0.9230769230769231,2018,Thunder Kid
944770,23,79.51304347826087,13.55,0.6956521739130435,2018,sheepChat
946860,14,2.3261904761904764,1.5833333333333333,0.9285714285714286,2019,Stamp Boy / 跳跳小子
947970,8,14.806249999999999,15.808333333333332,0.625,2018,Roads of Rome: New Generation 2
950130,5,4.036666666666667,3.6666666666666665,0.8,2018,Evidence of Life
950400,38,3.5859649122807022,3.55,0.47368421052631576,2019,Blame Him
951190,5,9.623333333333333,6.633333333333334,1.0,2019,Ancient lands: the Tsar awakening
951440,66,29.243181818181817,20.141666666666666,0.6818181818181818,2019,Volcanoids
953900,50,4.0633333333333335,3.9499999999999997,0.68,2019,Pantsu Hunter: Back to the 90s
953990,16,3.4760416666666663,1.2166666666666668,0.6875,2019,Heart of the Kingdom: Rebellion
954610,58,2.9841954022988504,2.0416666666666665,0.6896551724137931,2019,Onii-chan Asobo
955360,13,21.56153846153846,4.166666666666667,0.6153846153846154,2018,Stronghold: A Hero's Fate
955470,32,7.508854166666667,1.5083333333333333,0.9375,2018,The Royal Game of Ur
955490,5,1.8666666666666667,1.3333333333333333,0.6,2019,Terror In The Atomic Desert
958230,9,2.0814814814814815,0.1833333333333333,0.1111111111111111,2019,AXE:SURVIVAL
959000,68,11.905392156862744,10.475,0.8823529411764706,2019,Edna & Harvey: The Breakout - Anniversary Edition
959050,21,1.4484126984126984,0.5,0.9047619047619048,2019,Bound Up & Squirming!
959410,64,6.888020833333333,5.4,0.9375,2018,The Endless Empty
959540,6,3.125,1.0583333333333333,0.3333333333333333,2018,Devil's Toy
959710,6,1.5916666666666668,1.0833333333333335,1.0,2018,the earth is a better person than me
961220,8,2.8270833333333334,2.591666666666667,0.75,2018,Sanatorium Purgatorium
962150,28,16.486309523809524,8.225,0.7142857142857143,2019,"Tactics V: ""Obsidian Brigade"""
968350,50,4.276666666666666,3.2,0.94,2019,Hotel Sowls
971680,44,1.1492424242424244,0.5083333333333333,0.9090909090909091,2018,Montaro RE
973100,6,7.061111111111111,3.8833333333333333,0.8333333333333334,2019,Super Realistic Autocross
973410,6,6.836111111111111,1.0166666666666666,1.0,2019,The Elementalist
974180,13,9.174358974358974,5.8,0.6923076923076923,2019,Falnarion Tactics
974370,5,0.6566666666666666,0.1833333333333333,0.2,2018,Chop is dish
975470,61,3.273497267759563,3.1666666666666665,0.5409836065573771,2019,Silver Chains
978190,25,3.359333333333333,1.933333333333333,0.68,2019,Steel Sword Story S
983240,5,0.47333333333333333,0.4833333333333333,0.6,2019,Boobs or [redacted]
986710,18,10.216666666666667,8.566666666666666,0.9444444444444444,2018,Nusantara: Legend of The Winged Ones
987710,7,3.0690476190476192,1.35,0.8571428571428571,2019,BLASK
990180,23,10.271014492753622,9.5,1.0,2018,The Ghost of You
991230,8,1.2604166666666665,0.2583333333333333,0.375,2018,Highway of death
991600,65,3.3161538461538465,1.75,0.9076923076923077,2019,Rabbit Burn
991780,15,55.40222222222222,5.683333333333334,0.4666666666666667,2019,Notes of Soul
992210,8,1.2229166666666667,1.225,1.0,2019,Waves of the Atlantide
993750,7,1.0047619047619047,1.0333333333333334,0.14285714285714285,2018,Girls & sweets
994200,7,7.885714285714286,3.1666666666666665,0.8571428571428571,2019,天际起源 The Ark of Horizon
996080,41,17.578455284552845,7.816666666666666,0.8292682926829268,2019,King's League II
996380,58,9.03735632183908,4.491666666666667,0.43103448275862066,2019,Smartphone Tycoon
997240,7,4.597619047619048,2.2666666666666666,0.7142857142857143,2019,Siluman Fantasy - First Half -
1001980,39,4.089743589743589,2.216666666666667,0.5897435897435898,2019,Archeo: Shinar
1002030,21,1.011111111111111,1.0,0.7142857142857143,2019,Hentai beautiful girls
1002510,20,4.473333333333334,4.058333333333334,1.0,2019,The Spell - A Kinetic Novel
1003890,83,11.660642570281125,10.85,0.6626506024096386,2019,Blacksad: Under the Skin
1004000,16,2.752083333333333,1.6999999999999997,0.5625,2019,Card Brawl
1005050,14,13.723809523809523,11.183333333333334,0.8571428571428571,2019,Fabulous - Angela's True Colors
1005300,50,20.665333333333333,10.891666666666666,0.94,2019,The Jackbox Party Pack 6
1005450,90,7.147407407407408,6.266666666666667,0.8888888888888888,2019,Vision Soft Reset
1005930,73,29.577397260273973,15.016666666666667,0.8767123287671232,2019,Timeflow – Life Sim
1007040,51,52.728758169934636,16.066666666666666,0.7843137254901961,2019,EARTH DEFENSE FORCE 5
1008320,9,3.0425925925925927,2.35,0.5555555555555556,2019,Epic Adventures: La Jangada
1009460,32,27.053125,26.15833333333333,0.9375,2019,"Hello, Goodbye"
1014130,56,46.56369047619047,4.083333333333333,0.8392857142857143,2019,Jitsumi's Game Booster
1014560,12,1.9819444444444443,1.0583333333333333,0.5833333333333334,2019,Creepy Vision
1014570,31,1.4107526881720431,1.35,0.9354838709677419,2019,AlienAfterlife
1014730,74,3.541891891891892,1.9166666666666665,0.5945945945945946,2019,Cyndy
1016010,5,3.1466666666666665,2.65,0.6,2019,W4RR-i/o-RS: Descent
1019270,5,1.9600000000000002,0.95,1.0,2019,Strangers of the Power 3
1020390,7,0.27619047619047615,0.2166666666666666,0.42857142857142855,2019,Beat Blaster
1020470,75,18.174222222222223,13.533333333333331,0.6533333333333333,2019,Evoland Legendary Edition
1022480,77,3.046969696969697,1.6166666666666667,0.7792207792207793,2019,KAMIKO
1026390,7,1.6214285714285717,0.7833333333333333,0.7142857142857143,2019,Magic Heart
1026420,70,19.310714285714287,11.575,0.5857142857142857,2019,WARSAW RISING: City of Heroes
1026610,8,8.985416666666667,2.2666666666666666,1.0,2019,Deathless Dungeon
1026940,8,3.31875,3.2083333333333335,1.0,2019,Hei
1028340,8,0.3770833333333333,0.3583333333333333,0.875,2019,Spare Teeth VR
1028520,14,7.752380952380952,3.5999999999999996,0.5,2019,Brave Battle Saga - The Legend of The Magic Warrior
1032730,74,0.9040540540540541,0.75,0.8783783783783784,2019,Sticks And Bones
1033120,19,0.39473684210526316,0.2833333333333333,0.2631578947368421,2019,SEX MOTEL
1033580,5,60.45666666666666,0.95,1.0,2019,Nano Driller
1034400,9,9.072222222222221,8.683333333333334,0.6666666666666666,2019,Mystery Solitaire The Black Raven
1035030,20,8.694166666666666,5.983333333333333,0.95,2019,Funbag Fantasy: Sideboob Story
1036600,7,0.26904761904761904,0.25,0.5714285714285714,2019,Junglex
1036910,25,1.472,1.0833333333333333,0.64,2019,€100
1039570,13,1.3628205128205126,0.5833333333333334,0.6923076923076923,2019,Find the Oil Racing Edition
1042030,7,0.6642857142857144,0.4,0.7142857142857143,2019,Nyasha Winter
1042170,15,3.505555555555555,2.783333333333333,0.6666666666666666,2019,Summon of Asmodeus
1048080,6,1.3416666666666668,0.9833333333333334,0.8333333333333334,2019,aMAZE Easter
1048100,53,4.569811320754717,2.816666666666667,0.7547169811320755,2019,Peekaboo
1049690,5,17.723333333333333,12.7,0.8,2019,Catch the Head
1050210,7,8.626190476190477,6.733333333333333,0.7142857142857143,2019,The Superlatives: Shattered Worlds
1053660,11,0.503030303030303,0.3333333333333333,0.7272727272727273,2019,Chaos Starter
1055620,13,0.5205128205128206,0.3666666666666666,0.6153846153846154,2019,Minions Battle
1056520,9,3.414814814814815,2.683333333333333,0.7777777777777778,2019,Who We Are Now
1057540,71,8.678638497652582,6.45,0.8732394366197183,2019,Cthulhu Saves Christmas
1059430,89,1.6254681647940075,1.3,0.8314606741573034,2019,PAGAN PEAK VR
1061090,42,33.894444444444446,9.908333333333333,0.8809523809523809,2019,Jump King
1063130,22,3.7507575757575755,0.31666666666666665,0.7272727272727273,2019,H Chan
1069820,12,1.5777777777777777,1.3333333333333335,0.5833333333333334,2019,Fog of War: The Battle for Cerberus
1070550,61,3.4912568306010927,2.583333333333333,0.9672131147540983,2019,Don't Escape Trilogy
1074610,30,6.149444444444444,1.9083333333333332,0.6,2019,COLLAPSED
1077090,16,2.605208333333333,1.5333333333333334,0.75,2019,Bucket Knight
1081710,9,0.5111111111111111,0.1833333333333333,0.7777777777777778,2019,Most Correct Football Simulator
1083190,85,26.397843137254903,17.466666666666665,0.7411764705882353,2019,Disc Creatures
1083490,5,1.2433333333333334,0.8333333333333334,0.4,2019,Presidential Dating Simulator
1088040,9,35.14259259259259,5.2,0.6666666666666666,2019,MMA Executive
1088590,14,0.7880952380952381,0.375,0.42857142857142855,2019,sususususuusu
1089660,44,4.857954545454546,4.208333333333334,0.7045454545454546,2019,Queen's Quest 5: Symphony of Death
1092510,5,52.61333333333333,15.183333333333334,0.8,2019,Incredible Dracula 4: Games Of Gods
1093330,75,1.3842222222222222,0.3333333333333333,0.8133333333333334,2019,Conscious Existence - A Journey Within
1093670,10,5.866666666666667,1.225,0.7,2019,ATTACK OF THE EVIL POOP
1093880,14,34.936904761904756,7.35,0.42857142857142855,2019,XWallpaper
1094250,53,5.098113207547169,3.45,0.9245283018867925,2019,It Stares Back
1097880,50,9.207,0.41666666666666663,0.62,2019,Super Naughty Maid 2
1100180,24,4.98125,1.7333333333333334,0.9583333333333334,2019,Yousei Daisensou ~ Touhou Sangetsusei
1102500,17,1.027450980392157,0.4166666666666667,0.6470588235294118,2019,A Glider's Journey
1103770,44,5.4810606060606055,2.375,0.9090909090909091,2019,Super Arcade Racing
1104470,10,9.581666666666667,6.883333333333333,0.9,2019,Super Hero League of Hoboken
1106180,35,10.177142857142856,2.3833333333333333,0.42857142857142855,2019,SpriteStack
1108090,38,1.3995614035087718,0.5416666666666667,0.8157894736842105,2019,Climb With Wheelbarrow
1111090,13,2.4025641025641025,1.65,0.9230769230769231,2019,Alpha Lyrae Discovery
1112150,17,1.9294117647058822,0.8166666666666667,1.0,2019,Nekour
1112340,73,2.6203196347031965,1.7833333333333334,0.8493150684931506,2019,The Dreadful Whispers
1113680,49,72.91428571428571,3.2666666666666666,0.6530612244897959,2019,Hentai Girl Division
1113940,12,1.2541666666666667,0.625,0.9166666666666666,2019,Electronic Super Joy 2
1114230,6,7.963888888888889,6.833333333333334,0.6666666666666666,2019,Gear Puzzle: the inheritance of grandpa
1117480,21,7.85,4.366666666666666,0.7619047619047619,2019,Dead Hand
1119570,66,133.97171717171716,12.683333333333334,0.7424242424242424,2019,Discord Bot Builder
1120950,26,8.503205128205128,4.825,0.9230769230769231,2019,Chameleon Run Deluxe Edition
1122310,5,4.7666666666666675,5.05,1.0,2019,Guildmaster Story
1122490,35,14.892380952380952,7.066666666666666,0.9428571428571428,2019,Battleheart Legacy
1124660,41,1.4678861788617885,0.5833333333333334,0.6097560975609756,2019,STORM AREA 51: AYY LMAO EDITION
1125800,7,0.6047619047619046,0.4333333333333333,1.0,2019,Endless Ski
1127390,27,0.9574074074074074,0.9833333333333332,0.6296296296296297,2019,Cute Cute Cuties
1127400,47,130.3613475177305,66.2,0.9361702127659575,2019,Mindustry
1128520,7,8.197619047619048,4.966666666666667,1.0,2019,Rezist: Tower Defense
1129660,34,23.387745098039215,18.791666666666664,0.7352941176470589,2019,Runefall 2
1131400,54,3.6148148148148147,1.3916666666666666,0.5740740740740741,2019,Project RIP
1131750,40,5.137083333333333,3.716666666666667,0.925,2019,Alien Squatter
1133770,66,3.432828282828283,1.7916666666666667,0.6818181818181818,2019,Witch Halloween
1134200,19,0.7614035087719299,0.5833333333333334,0.7368421052631579,2019,Chicks and Tricks VR
1135450,8,10.404166666666667,4.966666666666667,0.875,2019,Psy High 2: High Summer
1137490,69,4.9859903381642505,1.7333333333333334,0.5797101449275363,2019,Invasion 2037
1138580,79,14.027848101265823,5.8,0.7341772151898734,2019,Farmington County: The Ultimate Farming Tycoon Simulator
1139130,7,4.6309523809523805,2.566666666666667,0.42857142857142855,2019,BioMech
1140970,10,2.611666666666667,1.2999999999999998,0.4,2019,Inside The Park VR
1145450,18,19.749999999999996,6.425000000000001,0.9444444444444444,2019,Mystery Case Files: Moths to a Flame Collector's Edition
1146940,68,7.363480392156863,1.5166666666666666,0.7352941176470589,2019,I will eat you
1147490,28,3.7666666666666666,2.7416666666666663,0.75,2019,Frontline: Western Front
1147970,91,1.8173992673992674,1.6833333333333331,0.8241758241758241,2019,Abode 2
1148080,5,1.85,0.6,0.4,2019,Rainbow Pixel - Color by Number
1148650,64,25.461458333333333,12.708333333333332,0.59375,2019,The Legend of Bum-Bo
1150070,12,8.570833333333335,9.458333333333334,0.4166666666666667,2019,Mizari Loves Company
1152410,9,0.2962962962962963,0.15,0.8888888888888888,2019,Karate Cat
1158320,14,0.5976190476190476,0.4666666666666667,0.7857142857142857,2019,Hentai: Memory leak
1158910,7,6.547619047619046,2.8,0.7142857142857143,2019,Dream Detective
1161570,22,5.434848484848485,4.175000000000001,0.8636363636363636,2019,Dark Parables: Portrait of the Stained Princess Collector's Edition
1161680,5,1.1766666666666667,0.5166666666666667,1.0,2019,Bomb Bowling 2
1162170,38,8.491666666666667,7.800000000000001,0.6842105263157895,2019,Below Sunshade
1162440,11,1.9803030303030302,1.3666666666666667,0.5454545454545454,2019,Explosive Jake
1164010,20,6.320833333333334,4.066666666666666,0.7,2019,Mouse Cursor
1165280,5,1.2733333333333334,1.0333333333333334,0.6,2019,Shuffle World
1170290,7,1.4142857142857144,1.0166666666666666,0.2857142857142857,2019,Lovely Heroines
1173120,11,3.7318181818181815,2.35,0.9090909090909091,2019,Markov Alg
1173870,25,4.0906666666666665,2.0,0.88,2019,Endless Knight
1174320,10,31.851666666666667,22.633333333333333,1.0,2019,Travel Mosaics 10: Spooky Halloween
1182670,17,4.685294117647058,3.2666666666666666,0.7058823529411765,2019,Haunted Hotel: Room 18 Collector's Edition
1183030,86,3.1810077519379845,2.8583333333333334,0.6627906976744186,2019,Layers of Fear VR
1183230,10,75.96666666666667,4.716666666666667,0.7,2019,A Pirate's Pleasure
1183300,9,6.711111111111111,3.2,0.5555555555555556,2019,Dawnfall
1185870,17,4.925490196078432,3.7,0.6470588235294118,2019,Skyland 1976
1203460,9,1.7407407407407407,1.4333333333333331,0.8888888888888888,2019,Koo & Yuu
1204930,7,0.5547619047619047,0.25,1.0,2019,Hop Step Sing! Astral Piece
